Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,Library Name,BioSampleModel,Collection_Date,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Isolate,Lat_Lon,Isolation_Source,Sample_Type,env_biome,Genotype,TISSUE,sex,Sample_name,collected_by,ENA-FIRST-PUBLIC (run),ENA_first_public,ENA-LAST-UPDATE (run),ENA-LAST-UPDATE,External_Id,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Submitter_Id,dev_stage,Strain,ArrayExpress-SPECIES,AssemblyName,Host,isol_growth_condt,estimated_size,Ploidy,env_feature,env_material,num_replicons,propagation,env_broad_scale,env_local_scale,env_medium,BARCODE,GEO_Accession (exp),source_name,CULTURE_COLLECTION,Tax_ID,Type,Altitude,biotic_relationship,Cultivar,Ecotype,host_body_product,Host_disease,host_genotype,host_scientific_name,host_taxid,pathogenicity,samp_mat_process,trophic_level,Sample_Description,Age,BIOMATERIAL_PROVIDER,BREED,isolation-source,health_state,host_body_habitat,host_tissue_sampled,sample_comment
SRR3178015,WGS,502,756789096,PRJNA280606,SAMN04494472,509182888,UNIVERSITY OF BRITISH COLUMBIA,public,"sra,run.zq,fastq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX1592435,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Giardia intestinalis,ILLUMINA,2017-04-30T00:00:00Z,2016-02-18T17:16:00Z,1,VANC/96/UBC/129,SRP056976,VANC/96/UBC/129,"Microbe\, viral or environmental",1995-09-20,Canada,North America,Canada: Revelstoke,VANC/96/UBC/129,51.01 N 118.20 W,human,trophozoites,watershed,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR3178016,WGS,502,679115640,PRJNA280606,SAMN04494473,494156637,UNIVERSITY OF BRITISH COLUMBIA,public,"sra,run.zq,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX1592436,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Giardia intestinalis,ILLUMINA,2017-04-30T00:00:00Z,2016-02-18T17:16:00Z,1,WHANGAREI8/79,SRP056976,WHANGAREI8/79,"Microbe\, viral or environmental",1991-06-19,New Zealand,Oceania,New Zealand: Whangarei,WHANGAREI8/79,35.73 S 174.32 E,human,trophozoites,giardiasis,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR3178017,WGS,502,716771664,PRJNA280606,SAMN04494406,510844258,UNIVERSITY OF BRITISH COLUMBIA,public,"sra,fastq,run.zq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX1592437,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Giardia intestinalis,ILLUMINA,2017-04-30T00:00:00Z,2016-02-18T17:16:00Z,1,CB2/108,SRP056976,CB2/108,"Microbe\, viral or environmental",1993-06-01,Canada,North America,Canada: Cornerbrook,CB2/108,48.95 N 57.95 W,water,trophozoites,watershed,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR3178018,WGS,502,967777186,PRJNA280606,SAMN04494407,611053900,UNIVERSITY OF BRITISH COLUMBIA,public,"sra,fastq,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX1592440,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Giardia intestinalis,ILLUMINA,2017-04-30T00:00:00Z,2016-02-18T17:24:00Z,1,D3/18,SRP056976,D3/18,"Microbe\, viral or environmental",1987-07-31,Canada,North America,Canada: Calgary,D3/18,51.05 N 114.07 W,dog,trophozoites,giardiasis,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR10007607,WGS,556,576465347,PRJNA561185,SAMN12610744,380632664,UNIVERSITY OF CALGARY,public,"run.zq,fastq,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX6745910,Illumina MiSeq,PAIRED,unspecified,GENOMIC,Giardia intestinalis,ILLUMINA,2020-09-19T00:00:00Z,2019-08-21T01:07:00Z,1,Giardia beaver,SRP218927,218,"Microbe\, viral or environmental",Missing,uncalculated,uncalculated,Missing,,,missing,Cell culture,,,,,,,,,,,,,,,,,,,beaver,,,Beaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR10007609,WGS,8285,3165598307,PRJNA561185,SAMN12610744,2805368098,UNIVERSITY OF CALGARY,public,"fastq,sra,run.zq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX6745908,MinION,SINGLE,unspecified,GENOMIC,Giardia intestinalis,OXFORD_NANOPORE,2020-09-19T00:00:00Z,2019-08-21T01:17:00Z,1,Giardia beaver,SRP218927,2309,"Microbe\, viral or environmental",Missing,uncalculated,uncalculated,Missing,,,missing,Cell culture,,,,,,,,,,,,,,,,,,,beaver,,,Beaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR10007650,WGS,578,588063931,PRJNA561185,SAMN12611509,376799150,UNIVERSITY OF CALGARY,public,"sra,run.zq,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX6745954,Illumina MiSeq,PAIRED,unspecified,GENOMIC,Giardia intestinalis,ILLUMINA,2020-09-19T00:00:00Z,2019-08-21T01:07:00Z,1,Giardia AWB,SRP218927,106,"Microbe\, viral or environmental",missing,uncalculated,uncalculated,missing,,,,cell culture,,,,,,,,,,,,,,,,,,,WB,,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR10007652,WGS,7205,2367530512,PRJNA561185,SAMN12611509,2072414083,UNIVERSITY OF CALGARY,public,"run.zq,fastq,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX6745952,MinION,SINGLE,unspecified,GENOMIC,Giardia intestinalis,OXFORD_NANOPORE,2020-09-19T00:00:00Z,2019-08-21T01:16:00Z,1,Giardia AWB,SRP218927,0157,"Microbe\, viral or environmental",missing,uncalculated,uncalculated,missing,,,,cell culture,,,,,,,,,,,,,,,,,,,WB,,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR10007722,WGS,292,487421538,PRJNA561185,SAMN12611599,151798512,UNIVERSITY OF CALGARY,public,"run.zq,sra,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX6746024,Illumina iSeq 100,PAIRED,unspecified,GENOMIC,Giardia intestinalis,ILLUMINA,2020-09-19T00:00:00Z,2019-08-21T01:08:00Z,1,Giardia BGS,SRP218927,GS-iSeq,"Microbe\, viral or environmental",missing,uncalculated,uncalculated,missing,,,,cell culture,,,,,,,,,,,,,,,,,,,GS,,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR10007724,WGS,9442,8335004787,PRJNA561185,SAMN12611599,7319059229,UNIVERSITY OF CALGARY,public,"fastq,run.zq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX6746022,MinION,SINGLE,unspecified,GENOMIC,Giardia intestinalis,OXFORD_NANOPORE,2020-09-19T00:00:00Z,2019-08-21T01:17:00Z,1,Giardia BGS,SRP218927,2244,"Microbe\, viral or environmental",missing,uncalculated,uncalculated,missing,,,,cell culture,,,,,,,,,,,,,,,,,,,GS,,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR2168393,WGS,502,1711749720,PRJNA280606,SAMN03981846,1028095776,PROVINCIAL HEALTH SERVICES AUTHORITY,public,"fastq,run.zq,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX1144605,Illumina MiSeq,PAIRED,unspecified,GENOMIC,Giardia intestinalis,ILLUMINA,2016-08-13T00:00:00Z,2015-08-17T13:22:00Z,1,VANC/90/UBC/53,SRP056976,VANC/90/UBC/53,MIGS.eu,1990-03-28,Canada,North America,"Canada: Goat River\, B.C.",VANC/90/UBC/53,49.08 N 116.57 W,,,watershed,,,,,,,,,,,,,,,,,,,,,,TYI-S-33 broth,12Mb,diploid,river,Beaver,NA,asexual/sexual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR422653,WGS,300,463644000,PRJEB3213,SAMEA2248445,233897875,SC,public,"cram,sra,run.zq","gs,ncbi,s3,ena","gs.US,s3.us-east-1,ena,ncbi.public",ERX388946,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Giardia intestinalis,ILLUMINA,2014-05-14T00:00:00Z,2014-04-12T02:02:00Z,1,SAMEA2248445,ERP001716,8637076,,,,,,,,,,,,,,1F_Gd-sc-1766386,,2014-02-04,2014-02-04,2018-11-16,2018-03-09,SAMEA2248445,SC,Wellcome Sanger Institute,2014-02-04T09:16:56Z,2018-03-09T10:31:40Z,public,1F_Gd-sc-1766386,,,Giardia intestinalis,assembly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR422654,WGS,300,535994400,PRJEB3213,SAMEA2248446,269059528,SC,public,"cram,run.zq,sra","ena,s3,gs,ncbi","s3.us-east-1,ena,ncbi.public,gs.US",ERX388947,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Giardia intestinalis,ILLUMINA,2014-05-14T00:00:00Z,2014-04-12T02:03:00Z,1,SAMEA2248446,ERP001716,8637077,,,,,,,,,,,,,,1C_Gd-sc-1766387,,2014-02-04,2014-02-04,2018-11-16,2018-03-09,SAMEA2248446,SC,Wellcome Sanger Institute,2014-02-04T09:16:56Z,2018-03-09T10:32:00Z,public,1C_Gd-sc-1766387,,,Giardia intestinalis,assembly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR422655,WGS,300,456847500,PRJEB3213,SAMEA2248447,223116863,SC,public,"sra,run.zq,cram","ncbi,ena,gs,s3","ncbi.public,ena,s3.us-east-1,gs.US",ERX388948,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Giardia intestinalis,ILLUMINA,2014-05-14T00:00:00Z,2014-04-12T02:02:00Z,1,SAMEA2248447,ERP001716,8637078,,,,,,,,,,,,,,5C_Gd-sc-1766388,,2014-02-04,2014-02-04,2018-11-16,2018-03-09,SAMEA2248447,SC,Wellcome Sanger Institute,2014-02-04T09:16:56Z,2018-03-09T10:31:44Z,public,5C_Gd-sc-1766388,,,Giardia intestinalis,GCA_000002435.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR422656,WGS,300,493002300,PRJEB3213,SAMEA2248448,246667033,SC,public,"sra,run.zq,cram","ena,s3,ncbi,gs","ncbi.public,s3.us-east-1,ena,gs.US",ERX388949,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Giardia intestinalis,ILLUMINA,2014-05-14T00:00:00Z,2014-04-12T02:03:00Z,1,SAMEA2248448,ERP001716,8637079,,,,,,,,,,,,,,6F_Gd-sc-1766389,,2014-02-04,2014-02-04,2018-11-16,2018-03-09,SAMEA2248448,SC,Wellcome Sanger Institute,2014-02-04T09:16:56Z,2018-03-09T10:31:40Z,public,6F_Gd-sc-1766389,,,Giardia intestinalis,assembly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR422657,WGS,300,574608000,PRJEB3213,SAMEA2248449,280526038,SC,public,"cram,sra,run.zq","ena,gs,ncbi,s3","ena,ncbi.public,s3.us-east-1,gs.US",ERX388950,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Giardia intestinalis,ILLUMINA,2014-05-14T00:00:00Z,2014-04-12T02:03:00Z,1,SAMEA2248449,ERP001716,8637080,,,,,,,,,,,,,,6C_Gd-sc-1766390,,2014-02-04,2014-02-04,2018-11-16,2018-03-09,SAMEA2248449,SC,Wellcome Sanger Institute,2014-02-04T09:16:56Z,2018-03-09T10:32:00Z,public,6C_Gd-sc-1766390,,,Giardia intestinalis,GCA_000002435.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR422658,WGS,300,473008800,PRJEB3213,SAMEA2248450,238696120,SC,public,"sra,cram,run.zq","gs,ena,ncbi,s3","s3.us-east-1,gs.US,ena,ncbi.public",ERX388951,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Giardia intestinalis,ILLUMINA,2014-05-14T00:00:00Z,2014-04-12T02:03:00Z,1,SAMEA2248450,ERP001716,8637081,,,,,,,,,,,,,,H3_Gd-sc-1766391,,2014-02-04,2014-02-04,2018-11-16,2018-03-09,SAMEA2248450,SC,Wellcome Sanger Institute,2014-02-04T09:16:56Z,2018-03-09T10:31:44Z,public,H3_Gd-sc-1766391,,,Giardia intestinalis,GCA_000002435.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR422659,WGS,300,424339500,PRJEB3213,SAMEA2250360,215572176,SC,public,"cram,run.zq,sra","gs,ena,ncbi,s3","ncbi.public,s3.us-east-1,gs.US,ena",ERX388952,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Giardia intestinalis,ILLUMINA,2014-05-14T00:00:00Z,2014-04-12T02:02:00Z,1,SAMEA2250360,ERP001716,8637075,,,,,,,,,,,,,,2F_Gd-sc-1768331,,2014-02-04,2014-02-04,2018-11-16,2018-03-09,SAMEA2250360,SC,Wellcome Sanger Institute,2014-02-04T09:16:56Z,2018-03-09T10:31:34Z,public,2F_Gd-sc-1768331,,,Giardia intestinalis,assembly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1957167,WGA,502,1312474984,PRJNA280606,SAMN03447284,788546206,PROVINCIAL HEALTH SERVICES AUTHORITY,public,"sra,run.zq,fastq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX982617,Illumina MiSeq,PAIRED,unspecified,GENOMIC,Giardia intestinalis,ILLUMINA,2016-04-01T00:00:00Z,2015-04-08T15:45:00Z,1,VANC/90/UBC/41,SRP056976,,MIGS.eu,1990-02-13,Canada,North America,"Canada: Creston\, B.C.",VANC/90/UBC/41,49.09 N 116.51 W,human,,watershed,,Trophozoites,,,,,,,,,,,,,,,,,,,,TYI-S-33 broth,12Mb,diploid,NA,Human,NA,asexual/sexual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1957168,WGA,502,1591011190,PRJNA280606,SAMN03447285,942517491,PROVINCIAL HEALTH SERVICES AUTHORITY,public,"run.zq,sra,fastq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX982618,Illumina MiSeq,PAIRED,unspecified,GENOMIC,Giardia intestinalis,ILLUMINA,2016-04-01T00:00:00Z,2015-04-08T15:42:00Z,1,VANC/90/UBC/42,SRP056976,,MIGS.eu,1990-02-16,Canada,North America,"Canada: Creston\, B.C.",VANC/90/UBC/42,49.09 N 116.51 W,human,,watershed,,Trophozoites,,,,,,,,,,,,,,,,,,,,TYI-S-33 broth,12Mb,diploid,NA,Human,NA,asexual/sexual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1957169,WGA,502,1240666896,PRJNA280606,SAMN03447286,748230645,PROVINCIAL HEALTH SERVICES AUTHORITY,public,"fastq,sra,run.zq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX982619,Illumina MiSeq,PAIRED,unspecified,GENOMIC,Giardia intestinalis,ILLUMINA,2016-04-01T00:00:00Z,2015-04-08T15:38:00Z,1,VANC/90/UBC/43,SRP056976,,MIGS.eu,1990-02-14,Canada,North America,"Canada: Creston\, B.C.",VANC/90/UBC/43,49.09 N 116.51 W,human,,watershed,,Trophozoites,,,,,,,,,,,,,,,,,,,,TYI-S-33 broth,12Mb,diploid,NA,Human,NA,asexual/sexual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1957170,WGA,502,2961334646,PRJNA280606,SAMN03447287,1747367193,PROVINCIAL HEALTH SERVICES AUTHORITY,public,"fastq,sra,run.zq","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX982620,Illumina MiSeq,PAIRED,unspecified,GENOMIC,Giardia intestinalis,ILLUMINA,2016-04-01T00:00:00Z,2015-04-08T15:39:00Z,1,VANC/90/UBC/45,SRP056976,,MIGS.eu,1990-02-14,Canada,North America,"Canada: Creston\, B.C.",VANC/90/UBC/45,49.09 N 116.51 W,human,,watershed,,Trophozoites,,,,,,,,,,,,,,,,,,,,TYI-S-33 broth,12Mb,diploid,NA,Human,NA,asexual/sexual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1957171,WGA,502,886505394,PRJNA280606,SAMN03447288,562257913,PROVINCIAL HEALTH SERVICES AUTHORITY,public,"fastq,run.zq,sra","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX982621,Illumina MiSeq,PAIRED,unspecified,GENOMIC,Giardia intestinalis,ILLUMINA,2016-04-01T00:00:00Z,2015-04-08T15:32:00Z,1,VANC/90/UBC/46,SRP056976,,MIGS.eu,1990-02-16,Canada,North America,"Canada: Creston\, B.C.",VANC/90/UBC/46,49.09 N 116.51 W,human,,watershed,,Trophozoites,,,,,,,,,,,,,,,,,,,,TYI-S-33 broth,12Mb,diploid,NA,Human,NA,asexual/sexual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1957172,WGA,502,1781545792,PRJNA280606,SAMN03447289,1143691772,PROVINCIAL HEALTH SERVICES AUTHORITY,public,"sra,fastq,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX982622,Illumina MiSeq,PAIRED,unspecified,GENOMIC,Giardia intestinalis,ILLUMINA,2016-04-01T00:00:00Z,2015-04-08T15:31:00Z,1,VANC/90/UBC/49,SRP056976,,MIGS.eu,1990-02-16,Canada,North America,"Canada: Creston\, B.C.",VANC/90/UBC/49,49.09 N 116.51 W,water,,watershed,,Trophozoites,,,,,,,,,,,,,,,,,,,,TYI-S-33 broth,12Mb,diploid,river,Water,NA,asexual/sexual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1957173,WGA,502,1139547530,PRJNA280606,SAMN03447290,710173772,PROVINCIAL HEALTH SERVICES AUTHORITY,public,"fastq,run.zq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX982623,Illumina MiSeq,PAIRED,unspecified,GENOMIC,Giardia intestinalis,ILLUMINA,2016-04-01T00:00:00Z,2015-04-08T15:28:00Z,1,VANC/90/UBC/50,SRP056976,,MIGS.eu,1990-03-03,Canada,North America,"Canada: Creston\, B.C.",VANC/90/UBC/50,49.09 N 116.51 W,water,,watershed,,Trophozoites,,,,,,,,,,,,,,,,,,,,TYI-S-33 broth,12Mb,diploid,river,Water,NA,asexual/sexual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1957174,WGA,502,1698032068,PRJNA280606,SAMN03447291,1033082225,PROVINCIAL HEALTH SERVICES AUTHORITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX982624,Illumina MiSeq,PAIRED,unspecified,GENOMIC,Giardia intestinalis,ILLUMINA,2016-04-01T00:00:00Z,2015-04-08T15:20:00Z,1,VANC/90/UBC/52,SRP056976,,MIGS.eu,1990-03-09,Canada,North America,"Canada: Creston\, B.C.",VANC/90/UBC/52,49.09 N 116.51 W,Beaver,,watershed,,Trophozoites,,,,,,,,,,,,,,,,,,,,TYI-S-33 broth,12Mb,diploid,river,Beaver,NA,asexual/sexual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1957175,WGA,502,836955986,PRJNA280606,SAMN03447292,506001306,PROVINCIAL HEALTH SERVICES AUTHORITY,public,"sra,run.zq,fastq","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX982625,Illumina MiSeq,PAIRED,unspecified,GENOMIC,Giardia intestinalis,ILLUMINA,2016-04-01T00:00:00Z,2015-04-08T15:15:00Z,1,VANC/90/UBC/71,SRP056976,,MIGS.eu,1990-02-14,Canada,North America,"Canada: Creston\, B.C.",VANC/90/UBC/71,49.09 N 116.51 W,human,,watershed,,Trophozoites,,,,,,,,,,,,,,,,,,,,TYI-S-33 broth,12Mb,diploid,NA,Human,NA,asexual/sexual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1957176,WGA,502,1519421472,PRJNA280606,SAMN03447293,921957756,PROVINCIAL HEALTH SERVICES AUTHORITY,public,"sra,fastq,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX982626,Illumina MiSeq,PAIRED,unspecified,GENOMIC,Giardia intestinalis,ILLUMINA,2016-04-01T00:00:00Z,2015-04-08T15:13:00Z,1,VANC/90/UBC/40,SRP056976,,MIGS.eu,1990-02-09,Canada,North America,"Canada: Creston\, B.C.",VANC/90/UBC/40,49.09 N 116.51 W,water,,watershed,,Trophozoites,,,,,,,,,,,,,,,,,,,,TYI-S-33 broth,12Mb,diploid,river,Water,NA,asexual/sexual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1957177,WGA,502,1618642274,PRJNA280606,SAMN03447294,952605464,PROVINCIAL HEALTH SERVICES AUTHORITY,public,"run.zq,fastq,sra","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX982627,Illumina MiSeq,PAIRED,unspecified,GENOMIC,Giardia intestinalis,ILLUMINA,2016-04-01T00:00:00Z,2015-04-08T15:08:00Z,1,VANC/90/UBC/44,SRP056976,,MIGS.eu,1990-02-16,Canada,North America,"Canada: Creston\, B.C.",VANC/90/UBC/44,49.09 N 116.51 W,human,,watershed,,Trophozoites,,,,,,,,,,,,,,,,,,,,TYI-S-33 broth,12Mb,diploid,NA,Human,NA,asexual/sexual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1957178,WGA,502,421299484,PRJNA280606,SAMN03447295,253152456,PROVINCIAL HEALTH SERVICES AUTHORITY,public,"fastq,run.zq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX982628,Illumina MiSeq,PAIRED,unspecified,GENOMIC,Giardia intestinalis,ILLUMINA,2016-04-01T00:00:00Z,2015-04-08T15:01:00Z,1,VANC/90/UBC/60,SRP056976,,MIGS.eu,1990-02-16,Canada,North America,"Canada: Creston\, B.C.",VANC/90/UBC/60,49.09 N 116.51 W,human,,watershed,,Trophozoites,,,,,,,,,,,,,,,,,,,,TYI-S-33 broth,12Mb,diploid,NA,Human,NA,asexual/sexual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR8868560,WGS,17054,2788062692,PRJNA531391,SAMN02952905,10138298193,UPPSALA UNIVERSITY,public,"pacbio_native,run.zq,sra","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX5655630,PacBio RS II,SINGLE,PCR,GENOMIC,Giardia lamblia ATCC 50803,PACBIO_SMRT,2019-10-25T00:00:00Z,2019-04-09T07:31:00Z,1,gb|AACB00000000.2,SRP191500,pb_381_E01_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,WB C6,,,,,,,,,,,,,,,,,ATCC:50803,5741,,,,,,,,,,,,,,,,,,,,,,
SRR8868561,WGS,16707,2731331639,PRJNA531391,SAMN02952905,9965850762,UPPSALA UNIVERSITY,public,"sra,pacbio_native,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX5655629,PacBio RS II,SINGLE,PCR,GENOMIC,Giardia lamblia ATCC 50803,PACBIO_SMRT,2019-10-25T00:00:00Z,2019-04-09T07:27:00Z,1,gb|AACB00000000.2,SRP191500,pb_381_F01_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,WB C6,,,,,,,,,,,,,,,,,ATCC:50803,5741,,,,,,,,,,,,,,,,,,,,,,
SRR8868562,WGS,16961,2772886771,PRJNA531391,SAMN02952905,10128987227,UPPSALA UNIVERSITY,public,"run.zq,pacbio_native,sra","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX5655628,PacBio RS II,SINGLE,PCR,GENOMIC,Giardia lamblia ATCC 50803,PACBIO_SMRT,2019-10-25T00:00:00Z,2019-04-09T07:24:00Z,1,gb|AACB00000000.2,SRP191500,pb_381_G01_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,WB C6,,,,,,,,,,,,,,,,,ATCC:50803,5741,,,,,,,,,,,,,,,,,,,,,,
SRR8868563,WGS,13426,2194965770,PRJNA531391,SAMN02952905,8124862794,UPPSALA UNIVERSITY,public,"sra,pacbio_native,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX5655627,PacBio RS II,SINGLE,PCR,GENOMIC,Giardia lamblia ATCC 50803,PACBIO_SMRT,2019-10-25T00:00:00Z,2019-04-09T07:17:00Z,1,gb|AACB00000000.2,SRP191500,pb_381_H01_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,WB C6,,,,,,,,,,,,,,,,,ATCC:50803,5741,,,,,,,,,,,,,,,,,,,,,,
SRR8868564,WGS,8255,1349593293,PRJNA531391,SAMN02952905,4853049461,UPPSALA UNIVERSITY,public,"run.zq,pacbio_native,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX5655626,PacBio RS II,SINGLE,PCR,GENOMIC,Giardia lamblia ATCC 50803,PACBIO_SMRT,2019-10-25T00:00:00Z,2019-04-09T07:13:00Z,1,gb|AACB00000000.2,SRP191500,pb_381_A01_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,WB C6,,,,,,,,,,,,,,,,,ATCC:50803,5741,,,,,,,,,,,,,,,,,,,,,,
SRR8868565,WGS,17217,2814755739,PRJNA531391,SAMN02952905,10219901490,UPPSALA UNIVERSITY,public,"sra,pacbio_native,run.zq","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX5655625,PacBio RS II,SINGLE,PCR,GENOMIC,Giardia lamblia ATCC 50803,PACBIO_SMRT,2019-10-25T00:00:00Z,2019-04-09T07:23:00Z,1,gb|AACB00000000.2,SRP191500,pb_381_A02_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,WB C6,,,,,,,,,,,,,,,,,ATCC:50803,5741,,,,,,,,,,,,,,,,,,,,,,
SRR8868566,WGS,11575,1892405169,PRJNA531391,SAMN02952905,6750942866,UPPSALA UNIVERSITY,public,"pacbio_native,run.zq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX5655624,PacBio RS II,SINGLE,PCR,GENOMIC,Giardia lamblia ATCC 50803,PACBIO_SMRT,2019-10-25T00:00:00Z,2019-04-09T07:20:00Z,1,gb|AACB00000000.2,SRP191500,pb_381_B01_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,WB C6,,,,,,,,,,,,,,,,,ATCC:50803,5741,,,,,,,,,,,,,,,,,,,,,,
SRR8868567,WGS,20253,3311072016,PRJNA531391,SAMN02952905,11631372437,UPPSALA UNIVERSITY,public,"pacbio_native,sra,run.zq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX5655623,PacBio RS II,SINGLE,PCR,GENOMIC,Giardia lamblia ATCC 50803,PACBIO_SMRT,2019-10-25T00:00:00Z,2019-04-09T07:25:00Z,1,gb|AACB00000000.2,SRP191500,pb_381_C01_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,WB C6,,,,,,,,,,,,,,,,,ATCC:50803,5741,,,,,,,,,,,,,,,,,,,,,,
